"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_1742230",0.215025152797383,7.69096315601311,4.65305318088357,4.90121379586158e-06,7.7504814427203e-05,3.70553663946814
"ILMN_1777066",0.122557437492627,7.68410135227235,4.6508880343341,4.94946986001881e-06,7.81820864072708e-05,3.69629797971137
"ILMN_1751164",0.182667857239775,8.45566663876303,4.6471540731092,5.03376739181861e-06,7.94265641254534e-05,3.68037392745643
"ILMN_2234016",0.161427677603845,13.4477950266153,4.64587037939893,5.06306580198523e-06,7.98014507039379e-05,3.67490196995608
"ILMN_1665423",-0.100663196946543,8.81331876541548,-4.64207099176883,5.1507460199626e-06,8.10946963536407e-05,3.65871410300397
"ILMN_2225318",0.110937208139104,7.77416962601136,4.64060210025402,5.18503443639749e-06,8.15454214964435e-05,3.65245873537037
"ILMN_1736548",-0.105450351604463,7.77148604058228,-4.63379991098975,5.34670260084811e-06,8.39962897140871e-05,3.62351348994876
"ILMN_1737406",0.176511828437981,10.40314738782,4.63234893411341,5.38181032088495e-06,8.44099528434558e-05,3.61734392143696
"ILMN_1800512",-0.130991983050937,7.66744930895072,-4.63199855902362,5.39032115561542e-06,8.44099528434558e-05,3.61585437337759
"ILMN_1793118",0.234946985233432,7.90528494614956,4.63198659450288,5.3906120099944e-06,8.44099528434558e-05,3.61580351038392
"ILMN_1666853",-0.0764678074988767,6.83617781322268,-4.63066777554951,5.42276488716296e-06,8.47987054789168e-05,3.61019770722259
"ILMN_1696494",0.265072616060126,8.86994379801024,4.63037971425141,5.42981234921161e-06,8.47987054789168e-05,3.60897345070199
"ILMN_2398388",-0.12111228125091,7.08678826997525,-4.63024555105586,5.43309767853951e-06,8.47987054789168e-05,3.60840328146121
"ILMN_1679093",0.169615845841497,8.80348901360803,4.62997056949175,5.43983728415761e-06,8.4812008566639e-05,3.60723470434877
"ILMN_2175465",0.286924057422469,7.21940748143581,4.6285024028469,5.47595735790551e-06,8.52092220379299e-05,3.60099651649883
"ILMN_1746457",-0.0917529965245389,8.26859155590619,-4.62845431899645,5.47714421818153e-06,8.52092220379299e-05,3.60079223886416
"ILMN_1673329",-0.0598787951547299,6.8622275468401,-4.62773195769941,5.49500417520271e-06,8.53948545285547e-05,3.59772360699924
"ILMN_3180557",0.107840920060903,7.91886839828463,4.62500900618217,5.56283254716976e-06,8.63557819768617e-05,3.58616007808454
"ILMN_1670517",0.114277034925579,7.58634264206815,4.62085440814838,5.66787741834789e-06,8.78917568231643e-05,3.56852813622187
"ILMN_2051519",-0.285912610681264,12.2072816546991,-4.61995831762797,5.69078303393049e-06,8.80873231860049e-05,3.56472696259268
"ILMN_1742569",-0.0643388599664521,7.13687189084195,-4.6198827723845,5.69271816508195e-06,8.80873231860049e-05,3.56440653239647
"ILMN_1792305",-0.0825222130644434,7.22730690378028,-4.61903503692016,5.71447680665989e-06,8.83291339879209e-05,3.56081111670608
"ILMN_2369682",-0.229146452230982,9.80394404333851,-4.61717257357524,5.76256154961127e-06,8.89769149878885e-05,3.55291404229723
"ILMN_1651964",0.0886686197137641,7.24134992315605,4.61210166739133,5.89546182630346e-06,9.09315022159825e-05,3.53142674463466
"ILMN_1658327",0.114453932594195,7.40366465839913,4.61027339177921,5.94409716472826e-06,9.1583597599011e-05,3.52368468071052
"ILMN_2128668",-0.121090173681662,8.0057283317666,-4.6081531334852,6.00098305480617e-06,9.23612840678822e-05,3.51470950766842
"ILMN_3251723",-0.317572306486818,10.992690022853,-4.60689821040249,6.03489853633893e-06,9.27841497486645e-05,3.50939903163246
"ILMN_1654392",0.146722939874902,8.12370395685911,4.60450061075419,6.10020917791844e-06,9.36882872250459e-05,3.49925655755988
"ILMN_2323385",-0.145940534567438,8.06514134642042,-4.60422853589561,6.10766330061036e-06,9.37028727461053e-05,3.49810589860066
"ILMN_1679929",-0.136534596760239,9.16651047442265,-4.60345213049666,6.12898292561033e-06,9.3852945576101e-05,3.49482264880254
"ILMN_1678490",0.139788032674121,8.46023949177429,4.60339789299168,6.13047492621901e-06,9.3852945576101e-05,3.49459330809626
"ILMN_1691334",0.0755751290157516,7.00839211238528,4.5993182221057,6.24370796546315e-06,9.54849861469874e-05,3.47734932409102
"ILMN_1803856",0.0980329565154499,7.92274836496901,4.59712787453911,6.30532903514393e-06,9.63251008274479e-05,3.46809661145757
"ILMN_2357015",0.122908039319714,7.69458851677513,4.59666089938773,6.31854187210176e-06,9.6424697255824e-05,3.46612445639329
"ILMN_1807767",-0.096470985662239,7.32592587583466,-4.593178419637,6.41791998554527e-06,9.78376246685346e-05,3.4514225323862
"ILMN_1726308",-0.209262907553404,8.2785246475604,-4.59228649714495,6.44361315665186e-06,9.81254663157787e-05,3.44765867223002
"ILMN_3228108",0.393163622091736,10.5641010664151,4.59189220830471,6.45500273777097e-06,9.81951102854578e-05,3.44599499859899
"ILMN_1715068",0.267189411506557,11.539123403329,4.59157921180046,6.46405785619023e-06,9.82291323589414e-05,3.44467442034062
"ILMN_1761912",0.174473384596315,9.94986592305883,4.59048724699534,6.49574457858853e-06,9.86066347725461e-05,3.44006787131649
"ILMN_2156267",-0.197797601097067,10.7226340280735,-4.59003611434049,6.50887913061922e-06,9.87020134270532e-05,3.4381650060198
"ILMN_1789558",0.0703984914754994,6.88596438034059,4.58941922528824,6.52688095371269e-06,9.88709222073449e-05,3.43556324716162
"ILMN_1745964",-0.0759871877741549,6.98996363175976,-4.58814484666187,6.56422109710325e-06,9.93321104252831e-05,3.43018945488203
"ILMN_1737651",0.143230726566322,7.6610578358142,4.58717785197257,6.5926916476165e-06,9.96582538043686e-05,3.42611270080268
"ILMN_1715583",-0.124711220086615,7.83032764106218,-4.5869064668615,6.60070316084944e-06,9.96747691144624e-05,3.42496870187864
"ILMN_1815666",-0.0589103707589018,7.13757177628966,-4.58605865480917,6.62579161459291e-06,9.99488523558382e-05,3.4213952063632
"ILMN_3238269",0.0957319842081858,7.25644176271828,4.58386202815978,6.69122139416404e-06,0.000100830267159338,3.41213917342809
"ILMN_1802615",-0.0837122569256774,7.04863481126346,-4.58153690836893,6.76115511587444e-06,0.000101777639079715,3.40234589267588
"ILMN_2142695",-0.0699382725493445,7.49919147076602,-4.58041027991683,6.7952934518376e-06,0.000102149492908282,3.39760214371834
"ILMN_1682495",-0.0711380276960014,7.18577739863564,-4.5802540946845,6.80003912946288e-06,0.000102149492908282,3.3969445945976
"ILMN_1795128",-0.0907966624346068,7.05333378086154,-4.57869007200452,6.84773788302348e-06,0.000102758866607121,3.39036103868256
"ILMN_1700028",0.0695095760739104,7.63922957964455,4.570464926461,7.10392459613392e-06,0.000106492338950994,3.35577043774546
"ILMN_1700466",-0.130603637107511,6.92881204667605,-4.56922206885703,7.14342795360705e-06,0.000106973204885305,3.35054833206662
"ILMN_1712019",-0.0725875643530776,7.09832341890646,-4.56722583293255,7.2073191606094e-06,0.00010781790220949,3.34216334262624
"ILMN_1732343",-0.122948442637888,8.83083754455366,-4.56592091336342,7.24938067314519e-06,0.000108334624457811,3.33668387776655
"ILMN_1803941",0.120757371235831,7.10412717543027,4.56175935819484,7.3851018751678e-06,0.000110248474211054,3.31921824633109
"ILMN_2137066",0.0661014007658984,6.95752714979727,4.56040869431342,7.42967368121392e-06,0.000110799046637234,3.31355261776681
"ILMN_3287068",0.272869765233745,9.95066689106432,4.55933613620637,7.46525205274134e-06,0.000111214499557179,3.30905459725244
"ILMN_1729055",-0.0833637276248282,6.82791120955571,-4.5586104060916,7.48941842403585e-06,0.000111459258075062,3.30601160141861
"ILMN_1719905",0.100370901631297,7.19785294530723,4.5541192114207,7.64065302942902e-06,0.000113592618722347,3.28718932386477
"ILMN_1659782",0.0779147405147791,7.46605178999065,4.553748013421,7.65328304308849e-06,0.000113649885572122,3.28563438061432
"ILMN_1670895",-0.0969436509816513,7.88847662517769,-4.5535425330131,7.66028313831253e-06,0.000113649885572122,3.28477367340164
"ILMN_1763842",0.0852516126497802,7.16338189814099,4.552745556266,7.68749197277811e-06,0.000113936223621236,3.28143565186284
"ILMN_1748884",-0.0566139731181927,6.9320998385752,-4.55219468387035,7.70635303940363e-06,0.000114098378094192,3.27912869945794
"ILMN_1797813",0.267598333052787,8.52207375132044,4.55193894502098,7.71512426899785e-06,0.000114110965317436,3.2780577945792
"ILMN_1760718",-0.104981926386116,7.55284944931195,-4.55157803687862,7.72751887535617e-06,0.000114177063506032,3.27654658287759
"ILMN_1685580",-0.125918896611275,7.97602619373309,-4.55036637456864,7.76927087840451e-06,0.000114676348641696,3.27147381457762
"ILMN_2205470",-0.237821253104009,8.63884364772085,-4.54995350209503,7.78354727029642e-06,0.000114769480016264,3.26974554300113
"ILMN_3240177",-0.204189661754869,9.12594205356028,-4.54679238193876,7.89369149132014e-06,0.000116274559942697,3.25651770731997
"ILMN_1752526",0.139885943570349,7.56261189372756,4.54623796053903,7.91316314417616e-06,0.000116442316910114,3.25419853213084
"ILMN_1770623",0.0988455434760747,7.35249643920115,4.54278639170324,8.03542645138301e-06,0.00011812076883533,3.23976595983994
"ILMN_2333367",-0.245400114842797,8.90996508084623,-4.54240153341811,8.04917102739076e-06,0.000118202199613243,3.23815728364594
"ILMN_3287157",0.376679225696755,11.0965524145349,4.53929860290863,8.16081518013395e-06,0.000119719657316711,3.22519161729877
"ILMN_2374340",0.208725236180332,8.35569206660649,4.53740240132503,8.22977163576643e-06,0.000120608433555291,3.21727208849739
"ILMN_1806486",-0.0718073947263509,7.11864686578654,-4.53612129003373,8.27667642562743e-06,0.000121172561572753,3.21192312727268
"ILMN_1679797",-0.137511780795668,8.19661285293295,-4.53454616356678,8.33469788366026e-06,0.000121898129656863,3.2053483796722
"ILMN_2369580",-0.31065880900449,9.00727281271508,-4.53369297949501,8.36628874857129e-06,0.000122236060559755,3.20178792679108
"ILMN_1683859",-0.0787279168824693,7.17651342897636,-4.53331177916542,8.38044060557631e-06,0.000122318771392029,3.20019731448193
"ILMN_1729374",0.11617498507425,7.84870637198028,4.53181320720253,8.43629747537308e-06,0.000123009414403061,3.19394543880538
"ILMN_3251629",-0.132388029940351,8.07729880975443,-4.53001474836081,8.50380430459635e-06,0.000123868356736112,3.1864448427527
"ILMN_3243351",-0.141527256824163,7.53403000776459,-4.52580298514624,8.66393304417195e-06,0.000125956134088561,3.16888953367264
"ILMN_2073543",-0.229811886261794,11.1706603825005,-4.52578505433998,8.66462091363069e-06,0.000125956134088561,3.16881482555855
"ILMN_1767514",-0.154063798456431,7.08097502238861,-4.52216741703423,8.8044803406304e-06,0.000127860225591856,3.15374732865784
"ILMN_1700477",0.092904228564282,7.70163787277026,4.52182461308287,8.8178451727683e-06,0.00012792535504421,3.15232009070009
"ILMN_1703791",-0.118949538207049,8.61705697334808,-4.52138594037535,8.8349760409271e-06,0.00012804493445231,3.15049384792327
"ILMN_1717056",0.105687590700485,7.45132951558542,4.52075862009867,8.85952943971286e-06,0.000128219408698692,3.14788251257071
"ILMN_1698072",-0.0910585169891576,7.52966973662234,-4.52062378561538,8.8648154285643e-06,0.000128219408698692,3.14732128057031
"ILMN_1719857",0.0721860636939402,6.98296126149655,4.51678525467865,9.01657619540138e-06,0.000130283647613794,3.13134998035617
"ILMN_1776314",0.0554665571471791,6.89292153800565,4.51584085539676,9.05429476472571e-06,0.000130605245573261,3.12742234941854
"ILMN_1750981",0.0626504145541462,6.86660634484808,4.5157741367856,9.05696517615492e-06,0.000130605245573261,3.12714490264423
"ILMN_1702177",0.133445751086588,7.74120773950277,4.51432769242957,9.11504536143325e-06,0.000131311343476807,3.12113079722256
"ILMN_2372413",0.112247698302884,7.6385137814178,4.51399640723807,9.12839795552025e-06,0.000131372328618606,3.11975359772912
"ILMN_2297864",0.127721447373189,7.8026375750571,4.5128308698437,9.17552488655686e-06,0.000131918773967802,3.11490899331076
"ILMN_1802905",-0.172730905474092,9.02653275760526,-4.51175751027789,9.21913129382285e-06,0.000132413564724638,3.11044849377
"ILMN_1780397",0.143385822818111,8.77427412830396,4.51086370146458,9.25559502781929e-06,0.000132717030720953,3.10673484844249
"ILMN_1655225",0.0829248915703333,7.2936470981819,4.51078811510409,9.25868498365667e-06,0.000132717030720953,3.10642082752789
"ILMN_1708485",0.112418602803656,7.92025455614651,4.509867735528,9.29638946986295e-06,0.000133125036483942,3.10259751024261
"ILMN_1658800",-0.102803244769289,7.78957284320614,-4.50882090589111,9.33945333730349e-06,0.000133608902459974,3.098249737329
"ILMN_2228809",-0.125357621216523,7.32444875149518,-4.50839412917629,9.35706473142763e-06,0.000133728050119986,3.0964774679795
"ILMN_1743204",-0.0997492276182559,7.36024556602843,-4.50542595450822,9.48043459074974e-06,0.000135332204352291,3.08415561676796
"ILMN_1669888",0.0856989967967179,6.97258314972425,4.50524282697938,9.48809707037442e-06,0.000135332204352291,3.08339562689077
"ILMN_3238048",-0.114970013657035,7.38162499151064,-4.50150593551271,9.64576202979824e-06,0.00013737923355622,3.06789319069361
"ILMN_1670878",0.0655846729536611,6.88045918277729,4.50139017380857,9.65068612792547e-06,0.00013737923355622,3.06741313411561
"ILMN_1684114",-0.115779201849152,7.33976952924511,-4.50067454587334,9.68118004935246e-06,0.0001376772752132,3.06444570853015
"ILMN_1672004",-0.152712631453045,7.58819852320279,-4.49973955023077,9.72116093738933e-06,0.000138107697067869,3.06056927167736
"ILMN_1755114",-0.241047165189414,8.99281106150991,-4.49951887871473,9.7306200558022e-06,0.000138107697067869,3.05965448298199
"ILMN_1745423",-0.116523803719287,6.98929959333086,-4.49717929173612,9.83145176108704e-06,0.000139401470541555,3.04995818461306
"ILMN_1765043",0.106832355966665,12.8855445025379,4.49461540194932,9.94310216909403e-06,0.000140845948719733,3.03933732461283
"ILMN_1659874",-0.0985461147433835,7.70639271103738,-4.49246684430038,1.00376023492419e-05,0.000142044891398015,3.03044103715442
"ILMN_2404795",-0.174907751618145,11.6560831772068,-4.49022470816192,1.01371373663062e-05,0.000143312660352313,3.02116123589791
"ILMN_2066858",0.22994146148371,10.3815688316393,4.48940227803609,1.01738843840934e-05,0.00014358587626384,3.01775835737461
"ILMN_1787628",-0.134716783978867,9.21619049874627,-4.48914035750292,1.01856140787021e-05,0.00014358587626384,3.01667475179923
"ILMN_1796976",0.0893131736053361,7.17025846047775,4.48912361291555,1.01863643996699e-05,0.00014358587626384,3.01660547873855
"ILMN_1722218",0.26067299874008,10.1979375304235,4.4860673432641,1.03242072414487e-05,0.000145386636872248,3.00396533851004
"ILMN_2401779",-0.160992821110628,7.96189089268038,-4.48545241398311,1.03521570773193e-05,0.000145496278252492,3.00142301755204
"ILMN_1750145",-0.112018960120055,7.03755592284785,-4.48545163557183,1.03521925037349e-05,0.000145496278252492,3.00141979953518
"ILMN_1809437",0.139093723022413,9.28968263385802,4.48287549917493,1.0470075078187e-05,0.000147009650659223,2.99077250722578
"ILMN_2174729",-0.061810488980778,6.9497727331406,-4.4815620264946,1.05306736400072e-05,0.000147716537933733,2.98534591782305
"ILMN_1852022",0.147803366970078,7.36928799084126,4.48122454912081,1.05462978093193e-05,0.000147791795954333,2.98395186005939
"ILMN_2100209",-0.105629878668879,6.96687867665607,-4.48076596895468,1.05675643230771e-05,0.000147894468239762,2.98205769549014
"ILMN_1778723",0.183391000388614,11.0895428117967,4.480623992838,1.05741567601662e-05,0.000147894468239762,2.98147129768868
"ILMN_3274790",-0.320254304443191,9.25163257472304,-4.47997170577427,1.06044954329418e-05,0.000148084389570629,2.97877739311392
"ILMN_3302905",-0.169390003164734,11.7992614727402,-4.47989015211796,1.06082944632021e-05,0.000148084389570629,2.9784406057151
"ILMN_1798804",0.18516178057304,8.18883812447761,4.47857305624117,1.06698301691767e-05,0.000148799199823,2.97300221247375
"ILMN_1743097",-0.183633968396725,8.17647031360728,-4.47813112312771,1.06905542543239e-05,0.000148944027647766,2.97117774839294
"ILMN_1653129",-0.0789433179130254,7.2432541547783,-4.47777968539952,1.07070621996889e-05,0.00014902989183451,2.96972699506956
"ILMN_1769779",0.15561037854025,7.44632161306805,4.47502346826254,1.08373797599328e-05,0.0001506981590942,2.95835263328513
"ILMN_1802611",-0.109493882950279,8.5355746328584,-4.47269082206511,1.09488581432081e-05,0.000152101495092628,2.94873104229401
"ILMN_1759411",0.0768815362194086,7.0068007777126,4.47138060030502,1.1011956034573e-05,0.00015283067305786,2.94332862159007
"ILMN_1667222",0.131904206141732,8.33927975823126,4.46891457340462,1.11316629437748e-05,0.000154343345878748,2.93316423356247
"ILMN_1678757",-0.213476311412231,9.35097323042496,-4.46771726572536,1.11902324300524e-05,0.000155006238833975,2.92823097660605
"ILMN_3211079",0.141282033531919,12.9828318367611,4.467342706269,1.1208615634122e-05,0.00015511173566298,2.92668791947418
"ILMN_1762713",0.243514784139684,8.38278423272703,4.46413768847294,1.13671054917461e-05,0.000157154051549035,2.91348896090758
"ILMN_1789186",0.102505971913541,7.68165874442168,4.46302740509416,1.14225093067143e-05,0.000157768618477973,2.90891850317297
"ILMN_1721035",0.225433691745206,9.45307309486168,4.46236711832339,1.14555807603332e-05,0.000158073847158391,2.90620091785235
"ILMN_1767722",0.0624683769624781,6.98950891803624,4.4615346460921,1.14974073047618e-05,0.000158499186251099,2.9027751583148
"ILMN_1748578",-0.186022479774808,7.61240080198207,-4.45907835567656,1.16216761790636e-05,0.000160059146305535,2.89267037637216
"ILMN_2408039",0.125398514466909,7.61756866906573,4.4562385762832,1.17669525407983e-05,0.00016190517507425,2.88099404445427
"ILMN_1687375",-0.0693882487466224,7.37575918876448,-4.45464944402544,1.18490072480306e-05,0.000162878624441917,2.87446284049204
"ILMN_2105983",0.109223616470574,8.04686527640712,4.45366073687901,1.19003357148058e-05,0.000163428251961384,2.87040036240136
"ILMN_2395728",-0.280652328113248,8.70951189300817,-4.4523802046841,1.19671312475902e-05,0.000164172667464385,2.86513998223498
"ILMN_1801852",-0.184572174115367,9.34735190753595,-4.45218521239556,1.19773339931326e-05,0.000164172667464385,2.86433907695972
"ILMN_2398865",-0.102720937841089,7.39199484710303,-4.44929193013573,1.21297054463171e-05,0.0001661031717297,2.85245890298625
"ILMN_2360784",-0.128905533412082,8.1410904192114,-4.44728110963036,1.22366962141409e-05,0.000167409160171808,2.8442062037551
"ILMN_3226276",0.0607297076849802,7.03549454983361,4.44630816241847,1.22887886620597e-05,0.000167962323971188,2.84021425842087
"ILMN_1688231",0.220551911006298,8.161705895647,4.44528795991561,1.23436395950237e-05,0.00016855210616674,2.83602924788935
"ILMN_2357770",-0.0906124825768719,7.24661177094011,-4.44482426078323,1.23686478022675e-05,0.000168733655529797,2.83412736814156
"ILMN_1704014",0.0952482373176258,7.40985499649242,4.4443889195297,1.23921708309987e-05,0.00016874692026076,2.83234195726695
"ILMN_1745447",-0.0820035538224895,7.04745838885216,-4.44437271115086,1.23930474549413e-05,0.00016874692026076,2.83227548681474
"ILMN_1808587",-0.0837212281483222,7.17490576243814,-4.44226134535141,1.2507749715198e-05,0.00017014791538918,2.82361860291404
"ILMN_2372639",0.18874213360515,9.21387614526275,4.44197625255891,1.25233154872756e-05,0.000170198946141219,2.8224499598626
"ILMN_1758371",0.107058142024423,7.00640802488752,4.43996717750753,1.26335368109774e-05,0.000171535090762432,2.81421628573097
"ILMN_1651606",-0.0860514692631815,6.9047049843325,-4.4389484000624,1.26897835587823e-05,0.00017213655550642,2.81004233539178
"ILMN_1782385",-0.192596245748497,9.24452083464636,-4.43871131294562,1.27029075502941e-05,0.000172152479933712,2.80907110523689
"ILMN_1738883",0.05928617651176,6.9667270907414,4.43500752898596,1.29096286004584e-05,0.000174789576708838,2.79390440495038
"ILMN_1775937",-0.161001826678568,9.89516354589397,-4.43329553857295,1.30062671770304e-05,0.000175850064288329,2.78689768528489
"ILMN_2051684",0.178262331493249,8.30848589695736,4.43318787575531,1.30123676614854e-05,0.000175850064288329,2.78645712925508
"ILMN_2331087",0.182532250212583,8.40345651881566,4.43124917559372,1.31226906128143e-05,0.000177174771291661,2.77852557491396
"ILMN_3217285",-0.218549415816167,7.69039141639451,-4.43035149171103,1.31740771084823e-05,0.000177702017626213,2.77485402516077
"ILMN_1782753",0.108895241979856,7.77664130712797,4.4294749609273,1.32244388486419e-05,0.000178214467776927,2.77126962051264
"ILMN_2153332",-0.118792558824007,7.31043559369283,-4.42879602188648,1.32635746069851e-05,0.00017857481849367,2.76849365618768
"ILMN_1814305",0.207872527851405,7.53472738506233,4.42775873986265,1.33235806419175e-05,0.000179215221967753,2.76425326159572
"ILMN_1738095",-0.0779615413144725,7.28908939080986,-4.42743978321236,1.3342084318744e-05,0.0001792967040073,2.76294954604417
"ILMN_1694385",-0.144900258633516,11.3069382756475,-4.42714440015958,1.33592423875704e-05,0.000179359968159682,2.76174225945647
"ILMN_1738263",-0.0810434863802802,7.30468363135075,-4.42579450853636,1.34379238382406e-05,0.000180248352712937,2.75622589394746
"ILMN_1892638",-0.0780956420718635,7.28615303067295,-4.42463281577867,1.35059911875321e-05,0.000180992845625662,2.75147978718728
"ILMN_1750658",0.109415222956063,8.14585733740556,4.42274958570865,1.36170384904618e-05,0.000182311390793301,2.7437881512019
"ILMN_1690077",-0.0855724655504018,7.03121957848336,-4.4220337183661,1.36594797686382e-05,0.000182709810164347,2.74086510194619
"ILMN_1782609",0.198340760200224,7.47571957470838,4.42051583675826,1.37498895443201e-05,0.00018374852391046,2.73466861702457
"ILMN_2101885",-0.144315949051155,9.26791674605063,-4.41966323495079,1.38009244771611e-05,0.000184259608913793,2.73118883733448
"ILMN_1771003",0.149015014708246,7.98356969672226,4.41933885684932,1.38203887022399e-05,0.000184348629300434,2.72986508612195
"ILMN_1660498",0.406922018463058,12.2516722771934,4.41870200749884,1.38586792558938e-05,0.000184688374986499,2.72726642184656
"ILMN_1692742",0.157582196511255,8.491753858117,4.4151309204623,1.40752817204206e-05,0.000187401578987412,2.71270067713847
"ILMN_2323172",0.272960232935048,9.34412118939963,4.41169835904751,1.42865378656503e-05,0.000190038656041144,2.69870967767701
"ILMN_1679339",0.0995884737649213,7.53147674648578,4.40836008386462,1.44949038328233e-05,0.00019263245813252,2.68511213384464
"ILMN_2119421",-0.0906481442677887,6.92540793616548,-4.40743166394675,1.45533689182471e-05,0.000193231182153242,2.68133207485508
"ILMN_2160160",-0.0629829626731659,6.85901543957488,-4.40497227875805,1.47093372573204e-05,0.000195122203065339,2.67132206890303
"ILMN_2283388",0.141577865155583,9.95791693194303,4.40437243817803,1.47476199919974e-05,0.000195450058513996,2.6688813856803
"ILMN_2268381",-0.0569058615969205,6.88326481799778,-4.40275462232203,1.48513480613858e-05,0.000196591961378659,2.66230012971441
"ILMN_1815759",0.0869335207597262,7.31236762524404,4.40260347043004,1.48610749646924e-05,0.000196591961378659,2.66168535388799
"ILMN_1680738",-0.0666120308014273,7.06209326650728,-4.40146971598584,1.49342290265575e-05,0.00019737844344641,2.65707465652018
"ILMN_1801610",0.0948885002257844,7.22302292325068,4.4010534186474,1.49611765945364e-05,0.000197553354739588,2.65538194017601
"ILMN_1776047",-0.0951480723999074,6.99052310600144,-4.39779131157513,1.51739567805213e-05,0.000200179506758416,2.6421226718835
"ILMN_1769545",-0.105272436619951,7.95806807927041,-4.39627816180577,1.52736378511098e-05,0.000201310180130912,2.6359752012352
"ILMN_2207363",0.127041030199409,8.94537418107071,4.3952568996534,1.53412693691901e-05,0.000201949272719354,2.63182717045299
"ILMN_3310035",-0.106765416797647,6.96549261203008,-4.39512291772939,1.53501633782932e-05,0.000201949272719354,2.63128304270428
"ILMN_1708906",-0.123923636973105,8.87349079873764,-4.39278564762686,1.55061134907014e-05,0.000203814845754603,2.62179325643287
"ILMN_3244803",-0.133027241298165,7.76722753167704,-4.38969571283601,1.57146149910974e-05,0.00020636713177917,2.60925429909511
"ILMN_2375319",-0.130492822876977,9.56805049609618,-4.38933134751745,1.57393778025646e-05,0.000206504077070807,2.60777621476334
"ILMN_1738681",-0.175855812607464,9.36803505299946,-4.38578273673385,1.59825096749564e-05,0.000209503215994014,2.59338655209473
"ILMN_1679382",0.102093748910514,7.74338981257394,4.38516721879781,1.60250461785789e-05,0.000209869832044189,2.59089165855734
"ILMN_2175075",-0.10693154204813,9.7006272957712,-4.3835726433506,1.61357472314526e-05,0.000211044066354456,2.58442975758451
"ILMN_2415179",-0.168737625869825,8.87927212803849,-4.38345409103286,1.61440067418167e-05,0.000211044066354456,2.58394941534361
"ILMN_1787248",0.0896122894344122,7.48400564331302,4.38275987354798,1.61924540532149e-05,0.000211485487842805,2.58113686096051
"ILMN_2370685",0.0664294954449929,7.03944332129926,4.38108307241675,1.63100479669462e-05,0.00021282839765564,2.57434507811141
"ILMN_2379469",-0.181767952726732,10.0447794902945,-4.37880251028978,1.64712970670518e-05,0.000214738014070542,2.56511146008082
"ILMN_1745784",0.141936217837388,8.1854718383389,4.37563152298177,1.66980439456853e-05,0.000217322538668751,2.55227967515324
"ILMN_1760320",-0.107841820436747,10.1835216693526,-4.37560834964382,1.66997119468491e-05,0.000217322538668751,2.55218593148005
"ILMN_1804350",-0.356999235305965,10.9474571723839,-4.37523037529556,1.67269408236973e-05,0.000217480423742043,2.55065696412811
"ILMN_3227023",0.130747437932645,7.71430605577783,4.37319681744168,1.68741675286693e-05,0.000219196805606862,2.54243288510806
"ILMN_1671005",-0.0768421273256097,7.0886355492207,-4.37105620513533,1.70304852918826e-05,0.000221028082085459,2.53377948705733
"ILMN_1741727",0.224544538758662,9.52315547011301,4.36505540850238,1.74761197047672e-05,0.000226607543174507,2.50954118928253
"ILMN_3202591",0.160585645204346,7.85151311804931,4.3645972149737,1.75106013364128e-05,0.000226801183043639,2.50769166566996
"ILMN_2405018",0.22828961559877,7.83079535193548,4.36443876973397,1.75225403809226e-05,0.000226801183043639,2.5070521323723
"ILMN_1743966",-0.0827999022167276,7.14086362184956,-4.36302492190748,1.76294212194602e-05,0.000227979750527419,2.5013463149577
"ILMN_1734991",0.114470998279506,7.81412709152146,4.36021153553234,1.7843961057513e-05,0.000230547177573572,2.48999726186891
"ILMN_1772492",-0.238347768424481,11.7013146426505,-4.35739313246398,1.80613886574063e-05,0.000233147280464691,2.47863442503673
"ILMN_1760779",-0.119665460511034,7.45852292962541,-4.35687828830139,1.81013796900341e-05,0.000233454320335391,2.47655944737065
"ILMN_2222101",-0.171666554582004,10.3832210311489,-4.35627884428035,1.81480489186988e-05,0.000233846862900514,2.47414377834046
"ILMN_1754507",-0.0736234806714702,6.90703750138591,-4.35590205644145,1.81774423681442e-05,0.00023401629558131,2.47262552975529
"ILMN_3279306",0.372913926088135,8.65872969744341,4.3556567629217,1.81966023541671e-05,0.000234053797780475,2.47163719330581
"ILMN_1652459",-0.110355647277173,7.56317359430649,-4.35420638064971,1.83102881187255e-05,0.000235305986296485,2.46579431457884
"ILMN_3201843",0.214817514007738,12.8714943642094,4.35335439060928,1.83773866262473e-05,0.000235842076065808,2.46236286255598
"ILMN_1724266",-0.137563130962788,7.10903978040748,-4.35326112503932,1.83847460378941e-05,0.000235842076065808,2.46198726453487
"ILMN_1664016",-0.13325517047674,10.3120296842545,-4.35096376766508,1.8566919468938e-05,0.000237967119100998,2.4527376079943
"ILMN_1680774",0.14099810012898,8.7498283017691,4.35014294891525,1.86324259161671e-05,0.000238594424665158,2.4494338559711
"ILMN_3240038",-0.0635548948906894,6.88327111055686,-4.34926920987798,1.87023988109439e-05,0.000239277759565238,2.4459177050875
"ILMN_1801934",0.103559432101504,7.75520246348374,4.34851991935014,1.87626056111971e-05,0.00023983504563878,2.44290286195913
"ILMN_1711994",0.176093792789636,9.90052568260677,4.34714006445503,1.88739651229093e-05,0.000240922602505869,2.43735207762919
"ILMN_1814619",0.0669153874077351,6.79396168695425,4.34705150059167,1.88811341266921e-05,0.000240922602505869,2.43699586200957
